incident,cause,text,xw_element,llm_cause_category,llm_psm_element,llm_confidence,llm_passes_agreed,llm_reason
LA-6912-20230618-1835,3,Communication – No response to initiation,9,INSUFFICIENT,,low,3,"Statement is too vague and truncated; 'no response to initiation' does not clarify whether this was a failure in task coordination (17), shift handover (9), external communication (5), or another system, and lacks sufficient detail to distinguish the underlying cause."
UNKEYED-ee2f98980408,1,"Pumping of fluids into the well to maintain sufficient hydrostatic (as overbalanc~ required by Venoco's approved APM and field rules) was discontinued for a long ~nough period of time to allow an underbalanced well condition to develop. Consequently, the well kicked, allowing formation fluids to enter the well and migrate uphole.",,Management Systems,17,high,3,"Pumping of fluids was discontinued for a long enough period, indicating a work control failure where an established procedure (maintaining hydrostatic pressure per approved APM) was not executed as required."
UNKEYED-ee2f98980408,2,"The lockdown pin was completely removed from the wellhead assembly, circumventing the BOP system.",,Human Performance Error,17,high,3,"The lockdown pin was completely removed from the wellhead assembly, circumventing the BOP system—a critical control that existed but was not executed or was deliberately bypassed during work execution."
UNKEYED-ee2f98980408,3,The well was not closely monitored for flow during this critical phase of the operation. The inadequate monitoring resulted in inattentiveness to developing ~ell conditions by workover/completion crew members.,,Management Systems,9,high,3,"The well was not closely monitored for flow during this critical phase of the operation, indicating a failure in process and operational status monitoring."
UNKEYED-ee2f98980408,4,"Poor work practices and bad judgment combined with inadequate and/or inappropriate training with respect to performing the unsafe and precarious operation of remo~ing the lockdown pin from the wellhead assembly in a well with open perforations and an active, known thief zone.",,Management Systems,3,high,3,Inadequate and/or inappropriate training with respect to performing the unsafe operation indicates deficiency in employee competency assurance and training systems
UNKEYED-ee2f98980408,5,Operator failed to provide sufficient direction to contract employees on adhering to approved procedures contained in the,,Supervision,18,high,3,"Operator failed to provide sufficient direction to contract employees on adhering to approved procedures, indicating inadequate contractor management and supervision of contractor compliance with established controls."
SS-224-20240720-2200,1,Supervision – The operator did not enforce the use of push poles to guide suspended loads as per their policy - Safe Operating Practices (TSOP-PCD-50) Material Handling.,17,Supervision,17,high,3,"The operator failed to enforce an existing control (use of push poles per TSOP-PCD-50) during a specific task, which is a work control execution failure requiring supervisory oversight of task risk management."
SS-224-20240720-2200,2,Human error performance – IP used his hands to guide the load instead of using push poles.,3,Human Performance Error,17,high,3,"IP used his hands to guide the load instead of using push poles, indicating a work control failure where the established safe procedure (using push poles) was not executed as required."
SS-224-20240720-2200,3,Human error performance - IP was not aware of the pinch between the crane’s cable and sheave.,3,Management Systems,6,high,3,"The IP was not aware of the pinch point hazard between the crane's cable and sheave, indicating a failure in hazard identification and risk assessment to recognize this specific hazard."
SS-224-20240720-2200,4,Communication – The JSA’s were inadequate because they did not identify the hazard of blind lifts or the pinch point between the crane’s cable and sheave.,9,Management Systems,6,high,3,JSAs did not identify the hazard of blind lifts or the pinch point between the crane's cable and sheave
HI-547 B-20230105-1730,1,Build up and clogging of the Still Column Vent pipe.,,Management Systems,15,high,3,Build up and clogging of the Still Column Vent pipe indicates a failure of inspection and maintenance to prevent equipment degradation and blockage.
HI-547 B-20230105-1730,2,None,,INSUFFICIENT,,low,3,"The cause statement is empty or contains only the word 'None', providing no substantive information about any incident cause to classify."
AC-857-20230103-2217,1,"Failure of the Universal Power Supply, UPS-7560",,INSUFFICIENT,,low,3,"Statement names only a failed component without explaining why the failure occurred or what management system breakdown allowed it; insufficient to determine whether this was a maintenance deficiency, design issue, or other systemic cause."
AC-857-20230103-2217,2,None,,INSUFFICIENT,,low,3,"The cause statement is empty or contains only the word 'None', providing no substantive information about any incident cause to classify."
EI-251-20170720-1645,1,BSEE's incident investigation revealed the primary cause of the incident was attributed to the drill line unspooling from the drawworks drum.,,INSUFFICIENT,,low,3,Statement describes only the physical failure mode (drill line unspooling) without identifying the underlying management system deficiency that would prevent recurrence.
EI-251-20170720-1645,2,"The possible contributing causes identified by BSEE for this incident included: 1) failure to prevent the drill line from developing slack on the drawworks drum’s bottom layer and unseating from the LeBus grooves; 2) failure to include enough drawworks drum drill line wraps to ensure proper seating on the drum grooves; 3) failure to install the properly sized drill line cable clamp; 4) failure to install proper drum drill line clamp bolts; and 5) failure to identify the hazards in the pre-job job safety analysis of controlling a lighter traveling block load while maintaining drill line tension so that the drill line was properly seated in the drum grooves on the drawworks drum. The OIM, who was operating the traveling block at the time of the incident, was performing similar travel block operations that the driller performed the day before with the same light block load. The differences in the traveling block operator’s capability to operate the drawworks brake to ensure proper fast line tension could have been a contributing cause of the incident. Currently there is no evidence for this case. While evidence does exist that proper slacking on and off the drum spool during the time of the incident would cause the line to loosen its grip around the circumference of the drawworks drum thus exerting excessive load against the drum drill line clamp.",,Management Systems,6,high,3,failure to identify the hazards in the pre-job job safety analysis of controlling a lighter traveling block load while maintaining drill line tension so that the drill line was properly seated in the drum grooves
SM-50-20120620-1255,1,The IP was not aware that the mud pit floor grating had been removed when he returned from getting supplies nor were there any engineering controls such as a physical barrier to warn him that the mud pit floor grating had been removed.,,Management Systems,17,high,3,"The mud pit floor grating removal was a temporary work condition that lacked 'a physical barrier to warn' the IP, indicating absent or inadequate work control measures and task risk management for this hazardous change."
SM-50-20120620-1255,2,"The PTW was not adheard to by the third party contractor, - The JSA was not implemented by the third part contractor, - The JSA did not address the need for continuous communication. -",,Management Systems,18,high,3,"Third party contractor failed to adhere to PTW and implement JSA, indicating inadequate contractor management, selection, and oversight of contractor compliance with work control requirements."
WR-758-20230321-0230,1,Human Performance Error: Not following proper procedures,3,INSUFFICIENT,,low,3,"Statement is too generic and does not specify which procedure was not followed, what the task was, or what control failure occurred; 'not following procedures' could indicate work control (17), inadequate procedures (8), supervision (lack thereof), or competency issues (3), but the statement provides insufficient substance to distinguish between them."
WR-758-20230321-0230,2,Personnel failed to install the slings on the riser flanges.,,Work Environment,17,high,3,Personnel failed to install the slings on the riser flanges - a required task control that was not executed.
WR-758-20230321-0230,3,n/a,,INSUFFICIENT,,low,3,Cause statement is 'n/a' with no substantive information to evaluate against PSM framework
GC-389-20240422-0815,1,Personnel training – The IP was not properly trained on wireline tools.,,Management Systems,3,high,3,"Personnel were not properly trained on wireline tools, indicating a failure in employee competency assurance and training requirements."
GC-389-20240422-0815,2,Communication – There was inadequate communication between the helper and the IP about the hazard of lifting the tools too high and the pinch point between the C-plates.,9,Communication,17,high,3,"Inadequate communication between helper and IP about task-specific hazards (lifting tools too high, pinch point risk) represents a failure in in-task coordination and work control execution rather than external stakeholder communication."
GC-389-20240422-0815,3,Human performance error - The helper was not,3,INSUFFICIENT,,low,3,Statement is truncated mid-clause ('The helper was not') and does not provide sufficient information about what the helper failed to do or what control should have prevented it.
LB-6438-20120922,1,',,INSUFFICIENT,,low,3,The cause statement is empty or contains only whitespace; no substantive information is provided to support classification.
LB-6438-20120922,2,Improper PPE: Cable Technician did not utilize (voltage gloves) as required on his JHA (JSA),,Human Performance Error,17,high,3,"Cable Technician did not utilize (voltage gloves) as required on his JHA (JSA), indicating failure to execute a control that existed in the work control and task risk management system."
LB-6438-20120922,3,"A special test procedure was available to the cable technician, however was not. available onsite.",,Management Systems,17,high,3,"A special test procedure was available but was not available onsite, indicating a work control failure where required resources were not provided to execute the task safely."
LB-6438-20120922,4,",",,INSUFFICIENT,,low,3,The statement is empty or contains only whitespace; no substantive cause information is provided to evaluate.
LB-6438-20120922,5,"Trainning: Although being a level 3 Certified Technician, did the technician need more skill/knowledge to perform the task or to respond to conditions or to understand system response?",,Management Systems,3,high,3,"Technician lacked sufficient skill/knowledge despite holding level 3 certification, indicating a competency gap in employee selection, placement and competency assurance"
LB-6438-20120922,6,Situation not covered on procedure. Did the procedure fail to address all situations that reasonably could have been expected to occur during the completion of the procedure?,,Management Systems,8,high,3,"Procedure failed to address all situations that reasonably could have been expected to occur during completion, indicating inadequate operating manuals and procedures."
LB-6438-20120922,7,No safe work permit issued for the task.,,Management Systems,17,high,3,No safe work permit issued for the task - a control that should exist under work control and permit to work systems was not executed.
EI-364-20120622-0900,1,"The electrical system on the water maker malfunctioned and failed to allow the 5 amp breaker to trip, which allowed the water in the Clean/Flush to become energized. We are waiting on El Paso's findings as to why this occurred. At the time of the incident, the CE failed to isolate the power source to the water maker. If this would have been a scheduled event, the Lock/Out procedures would have been implemented as per El Paso's Energy Isolation Blue. Also, the manufacturer's recommendation states that when performing maintenance control panel switches to the Off Position.",,Management Systems,17,high,3,"The CE failed to isolate the power source during maintenance; Lock/Out procedures existed but were not implemented because the event was unscheduled, indicating a work control and permit-to-work system failure."
EI-364-20120622-0900,2,N/A,,INSUFFICIENT,,low,3,Statement is 'N/A' with no substantive content to evaluate against PSM framework
6683-20040725-1700,1,Mr. did not follow the ExxonMobil 100% tie off requirement while atteIIipting to reposition himself.,,Human Performance Error,17,high,3,"Worker did not follow the established tie off requirement, indicating a work control procedure existed but was not executed during the task."
6683-20040725-1700,2,Mr. and Mr. did not discuss three-chain falls. It is speculated that the pipe three chain falls attached to the pipe spool were the need to keep tension on the spool would not have shifted if all under tension at the time of the incident.,,Communication,17,high,3,"Mr. and Mr. did not discuss three-chain falls, indicating a failure in work control and task coordination where critical information about rigging configuration and tension management was not communicated between personnel before the incident."
LA-6658-20060727-1200,1,Improper use of crane.,,INSUFFICIENT,,low,3,"Statement names a failed action ('improper use') without explaining the underlying cause—whether it was lack of training, missing procedures, inadequate supervision, or failure to follow existing controls."
LA-6658-20060727-1200,2,No written procedures for flushing out a stuck rod pump. the untethered whipline boom tip section causing Failure to address maintenance issues with the weight indicator in a timely manner. Toolpusher•s instructions to the crane indicator during the pull.,,Management Systems,8,high,3,No written procedures for flushing out a stuck rod pump indicates absence of documented operating procedures required to safely execute this maintenance task.
SM-6374-20080627-1233,1,"PXP investigated the accident with the assistance of experienced, expert offshore helicopter pilots. PXP has determined that pilot error the accident. In light cau~ed of where the Pilot Flying was hovering the helicopter over the pad, and where the rig was located near the pad, the Pilot Flying should not have made the right pedal turn placing the tail rotor just a few feet from the rig and from two I-Beams prot~uding from the rig. Even under the light winds at the platform at the time ofthe accident, this maneuver allOwed .too little margin for error. The Pilot Flying misjudged the landing or otherwise had a momentary loss of situational awareness after placing the helicopter in a position with little margin for such error, which, in tum, caused the pilot to maneuver the helicopter into a position where the tail rotor blades atruck the structure. In addition to the loss of situational awareness discussed above, the pilot not flying• s response to the emergency increased ri.sks during the accident. The standard throughout aviation is to remain seated w In addition to the loss of situational awareness discussed above, the Pilot Not Flying 1 s response to the i.th the seatbelt, harness or restraint device securely fastened, until all motion has stopped. The Pilot Not Flying should not have removed his seat belt until the helicopter had ceaaed all motion. By releasing the seatbelt early, the Pilot Not Flying was thrown on top ofthe Pilot Flying, thereby pinning the Pilot Flying•s arms. The Pilot Not Flying put himself in an awkward position, where it became difficult to expedite the necessary engine/fuel lever shutdown. The crew did manage to shut doWn the engine, fuel and battery without fire.",,INSUFFICIENT,,low,3,"The statement is severely truncated and corrupted mid-clause ('cau~ed', 'prot~uding', 'w In addition'), making it impossible to extract a coherent cause statement. While it describes pilot error and loss of situational awareness, the text does not articulate what management system failure allowed this to occur, and the document appears incomplete or damaged."
SM-6374-20080627-1233,2,',,INSUFFICIENT,,low,3,The cause statement is empty or contains only whitespace; no substantive information is provided to support classification.
WR-51-20240328-2200,1,Communication – Instructions not understood - The roustabout on the lifting team did not communicate the open hole to all members of the Subsea BOP team after removing the damaged hatch cover.,9,Communication,17,high,3,"The roustabout failed to communicate the open hole to all team members, which is a work control and task coordination failure during an active lifting operation where hazard awareness among all participants is critical."
WR-51-20240328-2200,2,Human Performance Error - Failure to implement corrective actions for missing hatch cover.,3,Management Systems,17,high,3,Failure to implement corrective actions represents a breakdown in work control and task risk management where an identified hazard (missing hatch cover) was not addressed through proper execution of required controls.
WR-51-20240328-2200,3,Equipment Failure – Flawed Equipment Design - Poor design of the hinge connecting the hatch cover to the work platform. The hinge separated from the hatch cover causing the hatch cover to become a possible dropped object.,15,Equipment Failure,12,high,3,Poor design of the hinge connecting the hatch cover to the work platform represents a design flaw that should have been identified and corrected during management of change and project management before equipment was put into service.
WR-51-20240328-2200,4,Human Performance Error - Failure to put barriers in place prior to removal of hatch cover.,3,Human Performance Error,17,high,3,Failure to put barriers in place prior to removal of hatch cover represents a work control that existed but was not executed during the task.
WR-51-20240328-2200,5,Work Environment – PPE - Failure to tie off fall protection.,6,Work Environment,17,high,3,Failure to tie off fall protection is a work control execution failure; the control existed but was not performed during task execution.
WR-51-20240328-2200,6,Management Systems – No Hazards analysis - The IP failed to conduct a proper hazard assessment to identify the open hole prior to conducting BOP maintenance.,8,Management Systems,6,high,3,The IP failed to conduct a proper hazard assessment to identify the open hole prior to conducting BOP maintenance
MC-243-20120429-1400,1,"The transfer of an electrical plug from a 20 amp receptacle to a 30 amp receptacle, ­ without first turning off the breaker, resulted in an electrical flash that caused the ­ plug and cord to explode.",,Human Performance Error,17,high,3,The worker failed to execute an existing control—turning off the breaker before transferring the electrical plug—which is a work control failure in task execution.
MC-243-20120429-1400,2,Lack of complete understanding of all the safety procedures.,,Management Systems,3,high,3,"Lack of complete understanding of safety procedures indicates inadequate employee competency assurance, which is the responsibility of 'Employee selection, placement and competency, and health assurance'"
MC-243-20120429-1400,3,Lack of proper PPE for the task at hand. ­,,Management Systems,17,high,3,Lack of proper PPE for the task indicates a work control failure where the hazard-specific protective equipment requirement was not identified or enforced before task execution.
MC-243-20120429-1400,4,Not being properly trained and not familiar with the equipment.,,Management Systems,3,high,3,"Not being properly trained and not familiar with the equipment indicates a failure in employee selection, placement and competency assurance."
MC-243-20120429-1400,5,Nabors Offshore's glove and FRC policy was not followed. ­,,Management Systems,17,high,3,"A policy existed but 'was not followed', indicating a work control failure where established safety procedures for personal protective equipment were not executed."
GC-468-20230531-0900,1,Human Performance Error: Inadequate Knowledge of Equipment Operation: the safety catch within the I’D was bypassed when the excess rope was laid to the front of the device as opposed to below or behind it and it was not ran through a directional carabiner per manufacturer recommendations.,3,Human Performance Error,8,high,3,"Rope was not 'ran through a directional carabiner per manufacturer recommendations', indicating the operating manual and procedures for correct equipment operation were not followed or inadequately communicated."
GC-468-20230531-0900,2,"Personnel Training: Personnel not trained/poorly trained: The Southey Supervisor failed to install the releasable anchor system per the manufacuters' recommendations: he did not thread the rope correctly through the anchor point I’D on RAT #2’s working rope, he did not pass the excess working rope from either of the anchor ID’s through directional carabiners to ensure function of the anti-error catch and did not tie-off all of the anchor devices to prevent accidental lowering of RAT’s. The Southey Supervisor then walked away from the work site and left three Level 1 RAT’s unsupervised conflicting with IRATA training guidelines. RAT’s #1 and #2 did not conduct independent assessments of the anchor point installations prepared by their Southey Supervisor and neither function testing nor buddy checks were completed on each other’s personal RA kits. The IP did not comply with his training and mechanically bypassed his personal backup Shunt device by grabbing and maintaining grip on his rope protector above the backup device. The Southey Supervisor did not follow his training or manufacturer recommendations: The rope was threaded through the I’D descender device improperly, the I’D was not secured/tied-off to prevent accidental lowering of workers per manufacturer recommendations, the IP did not install the rope pro properly- had he done so, his fall would have been minimal as his back-up device would have functioned- he did not secure the rope pro tightly.",,Management Systems,3,high,3,"Personnel not trained/poorly trained on manufacturer recommendations and IRATA training guidelines; supervisor and RATs failed to execute procedures they should have been competent to perform, indicating selection, placement and competency assurance system failure"
GC-468-20230531-0900,3,"MMS - FORM 2010 EV2010R Despite his training on use of the Shunt, when RAT #2 began to free fall as his working rope slipped through the improperly threaded I’D at the anchor point, he maintained grip on the unsecured rope pro above his Shunt which mechanically bypassed and defeated the Shunt continually as it slid down his safety rope.",,Management Systems,16,high,3,"The rope and Shunt were safety critical devices; the anchor point had an 'improperly threaded I'D' and the worker's grip on the unsecured rope 'mechanically bypassed and defeated the Shunt,' indicating inadequate management of safety critical devices."
GC-468-20230531-0900,4,"Work Environment: Other weather influences: Wet Work Conditions- Pictures and video taken during CVI captured images of the wet work conditions created by the SWRC discharge leak continuously cascading water 90’ below to the waterline. The Southey NDT RA crew made an effort to stay dry by donning waterproof, hooded coveralls and attempting to seal them off by taping their pant legs around their leather boots. The Southey RAT’s reported they experienced burning mouth and suffered discomfort.",6,Work Environment,6,high,3,The hazard of wet work conditions created by the SWRC discharge leak was not identified or controlled before workers were exposed to conditions causing burning mouth and discomfort.
GC-468-20230531-0900,5,"PROPERTY DAMAGED: 2 ropes, 2 ID's(descenders), 2- Shunt backup devices, 1 harness, rope protector, wire slings, nylon work sling, pulleys, multiple anchor point connections including locking carabiners $12,000",,INSUFFICIENT,,low,3,Statement is a list of damaged property with no causal narrative explaining how or why the damage occurred; does not describe a management system failure or root cause.
GC-52-20240531-0100,1,Human error performance – Failed to identify the hazard of leaving the stinger on the big block when not in use.,3,Management Systems,6,high,3,Failed to identify the hazard of leaving the stinger on the big block when not in use
GC-52-20240531-0100,2,Supervision – The PIC failed to address the concerns of CO-2 when lowering the boom without lowering the main block.,17,Supervision,17,high,3,"The PIC failed to address concerns raised by CO-2 during a specific task (lowering the boom), indicating a breakdown in work control and task risk management where the supervisor did not ensure proper execution of the operation."
GC-52-20240531-0100,3,Communication – Stop Work Authority (SWA) was not used when the boom was lowered without lowering the big block at the same time. SWA was not used after the damaged boom was identified.,9,Management Systems,17,high,3,"Stop Work Authority (SWA) was not used when the boom was lowered without lowering the big block at the same time, and SWA was not used after the damaged boom was identified—a work control that existed but was not executed."
GC-52-20240531-0100,4,Management systems – The JSA was inadequate. It did not hanging up on boom.,8,Management Systems,17,high,3,"The JSA (Job Safety Analysis) was inadequate and did not address the hazard of 'hanging up on boom', representing a failure in work control and task risk management to identify and control the specific hazard."
LA-6709-20040131-1410,1,Elongated screw on outer breaker switch cover manually threaded into the breaker assembly and electrical lead producing an arc.,,Human Performance Error,17,high,3,"An elongated screw was manually threaded into the breaker assembly without proper work control or task risk management, creating an electrical hazard that produced an arc."
LA-6709-20040131-1410,2,"to transfer power from jet water pump cover linkage, so crew member removed reinstalling the cover, the outer the breaker causing an electrical system and shut down the platform. became misaligned it was being ~hen came into contact with a live -Incompatible electrical equipment: Breaker switch handle was too short to be properly engaged by outer switch cover. -Incompatibility of the equipment resulted in the unsafe work practice of opening the breaker panel door and removing the outer switch cover to access and reset breaker. In this instance, the work was performed by",,Equipment Failure,16,high,3,"Breaker switch handle was too short to be properly engaged by outer switch cover, creating incompatible equipment that necessitated unsafe work practices to access safety-critical electrical devices."
EI-338-20170531-1410,1,The rigger inadvertently placed himself in a hazardous location allowing the tool house and a handrail to be a possible pinch point hazard.,,Management Systems,6,high,3,"The hazardous location with pinch point hazard between tool house and handrail was not identified as a hazard, allowing the rigger to inadvertently place himself in this dangerous position."
EI-338-20170531-1410,2,"As per Wood Group’s GOM-SWP-Cranes and Lifting Equipment Standard 4.10 Signals states signals to operators shall include use of the hand, voice and/or audible method. Means of transmitting the signals (direct line of sight, radio, etc.) must be suitable and appropriate for the site conditions. Signals between the Crane Operator and designated signal person shall be discernible, audibly or visually at all times. The Crane Operator shall not respond unless signals are clearly understood. A signal person must be provided for the following situations:",,INSUFFICIENT,,low,3,"Statement is a standard or procedure excerpt describing required signals and communication methods, not a cause statement explaining why an incident occurred or what control failed."
EI-338-20170531-1410,3,The point of operation is not in full view of the operator,,Work Environment,6,high,3,"The statement identifies a hazard condition—limited visibility of the point of operation—that was not adequately identified or controlled, requiring hazard identification and risk assessment to have recognized and mitigated this visibility constraint."
EI-338-20170531-1410,4,The view is obstructed when the equipment is,,INSUFFICIENT,,low,3,Statement is truncated mid-clause and does not provide sufficient context to determine the underlying cause or which management system failure allowed this condition to exist or persist.
EI-338-20170531-1410,5,The operator or the person handling the load specific concerns traveling determines it is necessary due to site,,INSUFFICIENT,,low,3,Statement is incomplete and unclear; appears truncated mid-clause ('traveling determines it is necessary due to site') and does not articulate a specific cause or control failure.
EI-338-20170531-1410,6,As per Island Operating’s Safe Practices Manual,,INSUFFICIENT,,low,3,"Statement merely references a document title without describing what failed, what was not followed, or what control breakdown occurred."
EI-338-20170531-1410,7,"45 Crane movement shall always be governed by a standard set of signals, transmitted to the operator by a signalman.",,INSUFFICIENT,,low,3,"Statement is a prescriptive rule or procedure, not a cause statement describing what failed or was absent in an incident."
EI-338-20170531-1410,8,"47 Signalers should be provided with a clearly identifiable marking, such as a conspicuous arm band, hat, glove or other badge of authority.",,Management Systems,17,high,3,Signalers require clearly identifiable marking to enable effective work control and task coordination during operations; absence of such identification undermines the ability to manage personnel roles and responsibilities in safety-critical tasks.
EI-338-20170531-1410,9,"48 Where visual or audible signals are inadequate, telephone or portable radio communication should be used.",,INSUFFICIENT,,low,3,"This is a prescriptive statement about what should be done (a procedure or standard), not a description of what failed or was inadequate in an actual incident. It does not identify a cause of an incident."
EI-338-20170531-1410,10,As per Island Operating’s Job Safety Analysis dated watch out for your co-worker to insure that they are line of fire before making lift from the platform.,,INSUFFICIENT,,low,3,Statement is truncated mid-clause ('line of fire before making lift') and does not clearly articulate what control failed or what management system breakdown occurred; the text appears incomplete or corrupted.
GI-22-20120304-1900,1,A. The Captain lost control of the vessel before the crane.,,INSUFFICIENT,,low,3,Statement describes what happened (loss of vessel control) but does not explain the underlying cause or which management system failure allowed it to occur; insufficient causal depth to classify.
GI-22-20120304-1900,2,A. A failure in communications may have,,INSUFFICIENT,,low,3,"Statement is truncated mid-clause ('may have') and does not specify what type of communication failure occurred or what its consequences were, preventing confident classification."
SM-132-20120707-1415,1,"The IE should have utilized a better suited cutting e.g., a pair of snips. The kitchen knife should not duty. The lessee failed to lack of experience. device to remove the tie wrap; have been used to attempt to remove the tie wrap.",,INSUFFICIENT,,low,3,"Statement is garbled and incomplete ('The lessee failed to lack of experience' is incoherent); the fragmented text does not clearly establish whether this was a failure of hazard identification, work control, competency, or procedure adequacy."
SM-132-20120707-1415,2,"With only three months experience, the Lessee failed training/mentoring.",,Management Systems,3,high,3,"The Lessee with only three months experience 'failed training/mentoring', indicating inadequate employee competency development and onboarding processes."
GI-43-20120708-1030,1,A. Failure to check for thermal pressure. The line caused the plumbers plug to eject.,,Human Performance Error,17,high,3,Failure to check for thermal pressure before work execution represents a control that existed but was not performed during task execution.
GI-43-20120708-1030,2,"A. Improper JSA for the job scope that failed build-up of thermal pressure in the 20"" to identify potential hazards. B. Failure to communicate with the GOM Shelf Consultant who could have overseen safety. C. Failure to read the warning labels for plug as the JSA should have directed. D. Personnel standing in a hazardous area that the JSA should have precluded.",,Management Systems,6,high,3,"The JSA failed to identify potential hazards including thermal pressure build-up and warning labels, and failed to preclude personnel from hazardous areas, indicating inadequate hazard identification and risk assessment."
AC-337-20241012-0540,1,"Policy Violation: During the operation, the IP repositioned himself from the safe observation area and onto the upper fingerboards to help mitigate the failure of the fingerboard latch. In doing so, the IP did not have the proper working-at-heights permit which would have informed all other rig workers to his location and would have shut down operations of the PRS while he was on the fingerboards, as per Noble’s stated safe-work practices.",,Management Systems,17,high,3,"The IP repositioned himself without 'the proper working-at-heights permit' which would have 'informed all other rig workers to his location and would have shut down operations,' indicating failure to execute the permit-to-work control that existed in Noble's safe-work practices."
AC-337-20241012-0540,2,Situational Awareness: There was a lack of situational awareness by multiple parties.,,INSUFFICIENT,,low,3,"Statement is a generic label ('lack of situational awareness') without substantive detail about what control failed, what hazard was missed, or what specific operational context was involved; insufficient to determine which management system would have prevented recurrence."
AC-337-20241012-0540,3,"As he was working on the malfunctioning latch, the IP lost focus on the PRS movements and was taken by surprise as the arm extended towards him. 2) Although the CCTV footage of the upper fingerboards was visible on the display monitor during the entire operation, all five crew member in the drill shack either failed to recognize the existing hazard, failed to recognize that having a worker on the fingerboards during operations was a hazard, or failed to stop work after recognizing that the hazard. 3) For the 10 minutes prior to the accident, the rig floor crew members either failed to look up and recognize the hazard, failed to recognize that having a worker on the fingerboards was a hazard, or failed to stop work after recognizing the hazard.",,Management Systems,6,high,3,"Crew members 'failed to recognize the existing hazard' and 'failed to recognize that having a worker on the fingerboards during operations was a hazard,' indicating the hazard was never properly identified or communicated as a recognized risk requiring control."
AC-337-20240927-0200,1,Human performance error. IP’s body position and grip did for the rolling of the vessel while landing the load.,,INSUFFICIENT,,low,3,Statement is truncated mid-clause ('did for the rolling') and lacks clarity on what control failure or system breakdown occurred; describes what happened rather than identifying a preventable cause.
AC-337-20240927-0200,2,Environmental. The deck of the support vessel was wet loading operations.,,INSUFFICIENT,,low,3,"Statement describes a condition (wet deck) but does not explain why this condition existed, whether it was foreseeable, or what control failure allowed it. Insufficient causal depth to determine which management system would have prevented recurrence."
AC-735-20231208-0845,1,"Communication – Inadequate communication between IP and Driller, Driller was not aware of the IP’s position on the port pipe racker upper access platform. IP failed to notify the drill floor that they were moving from the port carousel access platform (IP’s expected location) back to the port pipe racker upper access platform and into the line of fire",9,Communication,17,high,3,"IP failed to notify the drill floor of position change, which is in-task coordination and work control rather than external stakeholder communication; the missing control was real-time notification of personnel movement in a hazardous area."
AC-735-20231208-0845,2,"Management systems – Inadequate hazard analysis and engineering control. The TDS has a 3-inch clearance between TDS and the handrail of the port pipe racker upper access platform. An engineered barrier preventing access to the port pipe racker upper access platform during operations or until safe clearance is granted would have prevented the injury from occurring. Also, this hazard was not identified on the JSA used by the IP for drifting the drill pipe.",8,Management Systems,6,high,3,"The hazard of inadequate clearance between TDS and handrail was not identified on the JSA, and an engineered barrier control was never implemented, indicating failure in hazard identification and risk assessment."
AC-735-20231208-0845,3,"Communication – There was no posted or visible warning, caution or moving equipment advisories on the port pipe racker upper access platform identifying the moving equipment hazard. This may have given the IP a false sense of safety while on the port pipe racker upper access platform.",9,Management Systems,6,high,3,"The hazard of moving equipment on the port pipe racker upper access platform was never identified with appropriate warning signage, representing a failure in hazard identification and risk assessment."
AC-857-20241003-0900,1,Internal component failure. Buss Insulator.,,INSUFFICIENT,,low,3,"Statement merely names a failed component ('Buss Insulator') without describing any management system failure, control deficiency, or process breakdown that would have prevented the failure."
AC-857-20241003-0900,2,Age of equipment,,INSUFFICIENT,,low,3,"Statement names a condition ('Age of equipment') but does not explain what failed, how it failed, or what management system should have prevented it. Insufficient detail to determine whether this reflects inadequate inspection/maintenance (15), inadequate management of change (12), or another element."
AC-857-20230904-1320,1,"Equipment Failure, inadequate equipment testing and inspection. Lessee failed to operate the degasser tank outlet and the master dump valves thus verifing their ability to seal and prevent an unauthorized discharge prior to transferring fluid to the degasser tank.",,Management Systems,15,high,3,"Lessee failed to operate the degasser tank outlet and master dump valves thus verifying their ability to seal, indicating inadequate equipment testing and inspection prior to use."
AC-857-20230904-1320,2,"-Human Performance Error. Complacency, H&P crew only used visual indicators to verify the valves were closed. Residual fluid in the bottom of the degasser tank (below the obstructed outlet valve) made it appear to the H&P crew that the degasser tank outlet valve was closed and containing fluid. The master dump valve for the processing pit was locked in the closed position but not fully sealed due to trapped debris. The trapped debris in both valves allowed the degasser tank to incur a slow leak while being filled but was not immediately perceptible. -Management of Change Procedures. The active pits master dump valve has a skillet installed to prevent unintentional discharge. The processing and reserve do not have a skillet installed at the master dump unintentional release.",,Management Systems,12,high,3,"The processing and reserve pits lacked the skillet safety device installed on the active pit, indicating a management of change failure where equipment modifications were not consistently applied across similar systems."
AC-857-20230621-0920,1,Failure of the Variable Frequency Device-A.,,INSUFFICIENT,,low,3,Statement merely names a failed component without explaining why the failure occurred or what management system breakdown allowed it; insufficient to determine root cause category.
AC-857-20230621-0920,2,None,,INSUFFICIENT,,low,3,"The cause statement is empty or contains only the word 'None', providing no substantive information about any incident cause to classify."
AC-25-20260224-1715,1,Mechanical failure - deck stopper bolts.,,INSUFFICIENT,,low,3,"Statement names a failed component ('deck stopper bolts') without explaining why failure occurred or what management system breakdown allowed it; insufficient to determine whether this was a design defect, maintenance failure, inspection gap, or other root cause."
AC-25-20260224-1715,2,Management Systems - Inadequate hazard analysis of the hardware.,8,Management Systems,6,high,3,Inadequate hazard analysis of the hardware indicates failure in hazard identification and risk assessment
